,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
2025-04-11 21:36:09,42,Female,Assam,Sleepwear,Zudio,6,493.0,30,1.5,Yes
2025-04-11 21:36:09,30,Male,Uttar Pradesh,Dresses,Nike,2,590.0,15,1.0,No
2025-04-11 21:36:09,28,Male,Madhya Pradesh,Jackets,Zudio,5,684.0,20,4.5,No
2025-04-11 21:36:09,67,Male,Andhra Pradesh,Jeans,Levie's,4,617.0,20,4.0,Yes
2025-04-11 21:36:09,56,Female,Tripura,Sleepwear,Zudio,6,477.0,10,2.5,Yes
2025-04-11 21:36:09,56,Female,Arunachal Pradesh,Jeans,H&M,4,792.0,20,5.0,No
2025-04-11 21:36:09,25,Male,Assam,Undergarments,Raymond,6,644.0,25,4.0,Yes
2025-04-11 21:36:09,44,Male,Sikkim,T-shirts,Zudio,1,895.0,25,2.5,Yes
2025-04-11 21:36:09,33,Male,Odisha,Undergarments,Puma,6,789.0,15,1.0,No
2025-04-11 21:36:09,65,Male,Telangana,Jeans,H&M,4,987.0,10,2.0,No
2025-04-11 21:36:09,33,Female,Punjab,Shorts,Pantaloons,6,516.0,30,1.0,No
2025-04-11 21:36:09,63,Female,Maharashtra,Ethnic Wear,Levie's,6,867.0,30,4.0,Yes
2025-04-11 21:36:09,19,Female,Jharkhand,Shorts,Pantaloons,5,889.0,20,1.0,Yes
2025-04-11 21:36:09,44,Female,Rajasthan,Suits,Raymond,4,759.0,25,3.0,Yes
2025-04-11 21:36:09,50,Male,Bihar,Sleepwear,Levie's,6,413.0,15,5.0,Yes
2025-04-11 21:36:09,50,Female,Maharashtra,Jackets,Puma,6,768.0,15,4.0,Yes
2025-04-11 21:36:09,26,Male,Meghalaya,Jeans,Nike,1,569.0,10,4.0,No
2025-04-11 21:36:09,41,Male,Andhra Pradesh,Suits,Nike,4,772.0,20,3.0,No
2025-04-11 21:36:09,24,Female,Arunachal Pradesh,Shorts,Levie's,6,762.0,25,3.5,No
2025-04-11 21:36:09,54,Male,Odisha,Ethnic Wear,Pantaloons,7,686.0,30,3.0,No
2025-04-11 21:36:09,44,Male,Maharashtra,Sleepwear,Levie's,5,962.0,15,1.0,Yes
2025-04-11 21:36:09,59,Female,Jharkhand,Skirts,Adidas,2,437.0,20,3.5,Yes
2025-04-11 21:36:09,65,Female,Chhattisgarh,Skirts,Zudio,7,440.0,20,3.5,Yes
2025-04-11 21:36:09,48,Male,Arunachal Pradesh,Suits,Pantaloons,3,404.0,10,2.5,No
2025-04-11 21:36:09,30,Male,Bihar,Undergarments,Nike,4,734.0,30,3.5,Yes
2025-04-11 21:36:09,67,Male,Arunachal Pradesh,Ethnic Wear,Raymond,2,494.0,10,2.0,No
2025-04-11 21:36:09,59,Female,Odisha,Dresses,H&M,2,990.0,30,3.5,Yes
2025-04-11 21:36:09,52,Male,Goa,Shorts,Levie's,5,869.0,15,4.5,Yes
2025-04-11 21:36:09,32,Male,Andhra Pradesh,Ethnic Wear,Levie's,5,506.0,20,2.0,No
2025-04-11 21:36:09,68,Female,Haryana,Formal Wear,H&M,5,555.0,10,1.0,Yes
2025-04-11 21:36:09,32,Female,Tamil Nadu,Ethnic Wear,Puma,3,851.0,15,1.0,Yes
2025-04-11 21:36:09,34,Male,Madhya Pradesh,Trousers,Adidas,6,902.0,25,1.0,No
2025-04-11 21:36:09,32,Female,Tripura,T-shirts,Pantaloons,7,497.0,10,2.0,Yes
2025-04-11 21:36:09,39,Female,Punjab,T-shirts,Adidas,7,808.0,20,2.0,Yes
2025-04-11 21:36:09,47,Male,Haryana,Activewear,H&M,5,437.0,15,2.0,Yes
2025-04-11 21:36:09,56,Male,Goa,Activewear,Nike,5,621.0,10,4.0,Yes
2025-04-11 21:36:09,58,Male,Andhra Pradesh,Skirts,Nike,6,834.0,30,5.0,Yes
2025-04-11 21:36:09,35,Male,Himachal Pradesh,Sweaters,Levie's,3,469.0,20,2.5,Yes
2025-04-11 21:36:09,63,Female,Andhra Pradesh,Suits,Pantaloons,5,609.0,10,2.5,No
2025-04-11 21:36:09,27,Male,Chhattisgarh,Dresses,Zudio,7,566.0,20,2.0,Yes
2025-04-11 21:36:09,64,Male,Gujarat,Shirts,Raymond,6,454.0,20,3.5,Yes
2025-04-11 21:36:09,32,Male,Tripura,Shorts,Nike,1,517.0,15,4.0,Yes
2025-04-11 21:36:09,43,Male,Haryana,Formal Wear,Puma,7,599.0,10,4.0,Yes
2025-04-11 21:36:09,58,Female,Karnataka,Sleepwear,H&M,1,595.0,25,5.0,Yes
2025-04-11 21:36:09,30,Female,Mizoram,Shirts,Nike,3,599.0,20,1.0,No
2025-04-11 21:36:09,52,Female,Rajasthan,Shirts,Nike,5,483.0,15,2.0,No
2025-04-11 21:36:09,45,Male,Maharashtra,Jackets,Zudio,5,952.0,10,3.5,No
2025-04-11 21:36:09,69,Female,Mizoram,Sleepwear,Levie's,6,850.0,20,1.5,No
2025-04-11 21:36:09,25,Female,Jharkhand,Skirts,Zudio,1,951.0,20,1.5,Yes
2025-04-11 21:36:09,19,Male,Andhra Pradesh,Jeans,Nike,3,737.0,10,4.5,Yes
2025-04-11 21:36:09,21,Female,Haryana,Skirts,Pantaloons,1,550.0,10,1.0,No
2025-04-11 21:36:09,53,Female,Maharashtra,Dresses,Adidas,3,731.0,10,5.0,Yes
2025-04-11 21:36:09,69,Female,Tamil Nadu,Jeans,Levie's,1,601.0,20,3.5,No
2025-04-11 21:36:09,34,Female,Haryana,Formal Wear,H&M,7,716.0,15,5.0,Yes
2025-04-11 21:36:09,49,Male,Meghalaya,Sleepwear,Levie's,5,428.0,15,4.0,No
2025-04-11 21:36:09,33,Male,Tamil Nadu,Ethnic Wear,Nike,1,622.0,20,3.0,Yes
2025-04-11 21:36:09,65,Male,Telangana,Shirts,Pantaloons,4,441.0,15,1.5,No
2025-04-11 21:36:09,34,Male,Uttar Pradesh,Jackets,Nike,5,903.0,15,2.5,No
2025-04-11 21:36:09,25,Female,Karnataka,Suits,Levie's,6,827.0,10,2.5,No
2025-04-11 21:36:09,44,Male,Punjab,Jeans,Levie's,5,829.0,30,2.0,Yes
2025-04-11 21:36:09,57,Female,Uttarakhand,Jeans,Zudio,4,587.0,20,5.0,Yes
2025-04-11 21:36:09,29,Female,Kerala,Formal Wear,Raymond,3,537.0,20,2.0,No
2025-04-11 21:36:09,47,Female,Rajasthan,Jackets,Pantaloons,6,476.0,25,4.5,Yes
2025-04-11 21:36:09,50,Male,Kerala,Sleepwear,Nike,5,548.0,20,3.5,No
2025-04-11 21:36:09,43,Male,Assam,Sleepwear,Levie's,1,520.0,20,5.0,No
2025-04-11 21:36:09,48,Male,Odisha,Jackets,Raymond,7,928.0,20,1.0,No
2025-04-11 21:36:09,42,Male,Karnataka,Undergarments,Raymond,3,685.0,15,3.0,No
2025-04-11 21:36:09,53,Female,Tamil Nadu,Formal Wear,Nike,7,711.0,25,2.0,No
2025-04-11 21:36:09,62,Female,Telangana,Skirts,Levie's,3,630.0,10,4.5,No
2025-04-11 21:36:09,58,Female,Goa,Shirts,Raymond,5,896.0,10,1.0,Yes
2025-04-11 21:36:09,24,Female,Maharashtra,Sleepwear,Pantaloons,3,954.0,10,4.5,No
2025-04-11 21:36:09,47,Female,Maharashtra,Dresses,Raymond,3,600.0,20,3.0,Yes
2025-04-11 21:36:09,70,Female,Gujarat,Shirts,H&M,4,421.0,10,2.0,No
2025-04-11 21:36:09,66,Female,Mizoram,Formal Wear,Nike,1,909.0,15,4.0,Yes
2025-04-11 21:36:09,44,Male,Kerala,Jeans,H&M,3,551.0,30,1.5,Yes
2025-04-11 21:36:09,59,Male,Himachal Pradesh,T-shirts,Raymond,5,913.0,10,4.5,Yes
2025-04-11 21:36:09,20,Female,Odisha,Jackets,Nike,5,885.0,10,5.0,Yes
2025-04-11 21:36:09,21,Male,Arunachal Pradesh,Sweaters,Raymond,4,901.0,25,4.5,No
2025-04-11 21:36:09,44,Female,Sikkim,Activewear,Puma,5,648.0,10,3.0,No
2025-04-11 21:36:09,49,Female,Rajasthan,Undergarments,Raymond,6,890.0,30,2.5,No
2025-04-11 21:36:09,39,Female,West Bengal,Jackets,Pantaloons,4,910.0,25,2.0,No
2025-04-11 21:36:09,43,Male,Mizoram,Activewear,Adidas,3,579.0,25,3.0,No
2025-04-11 21:36:09,42,Female,Telangana,Dresses,Puma,2,958.0,20,4.0,No
2025-04-11 21:36:09,26,Female,Himachal Pradesh,Suits,H&M,4,727.0,25,2.0,No
2025-04-11 21:36:09,54,Female,Chhattisgarh,Shorts,Pantaloons,5,935.0,20,1.5,No
2025-04-11 21:36:09,70,Male,Odisha,Skirts,H&M,5,893.0,10,2.5,No
2025-04-11 21:36:09,58,Female,Mizoram,Trousers,Nike,4,975.0,10,1.0,No
2025-04-11 21:36:09,27,Female,Andhra Pradesh,Skirts,Zudio,3,513.0,30,3.5,Yes
2025-04-11 21:36:09,41,Female,Sikkim,Sleepwear,Raymond,7,735.0,20,1.5,No
2025-04-11 21:36:09,61,Male,Telangana,Dresses,Pantaloons,1,621.0,20,2.0,Yes
2025-04-11 21:36:09,34,Male,Tamil Nadu,Jackets,Levie's,2,916.0,25,2.0,No
2025-04-11 21:36:09,68,Female,Manipur,T-shirts,Raymond,6,936.0,10,2.0,Yes
2025-04-11 21:36:09,51,Male,Tamil Nadu,Sleepwear,Puma,1,512.0,30,3.0,No
2025-04-11 21:36:09,37,Female,Tripura,Undergarments,Puma,1,630.0,30,4.5,No
2025-04-11 21:36:09,31,Male,Rajasthan,Dresses,Adidas,5,845.0,10,3.0,No
2025-04-11 21:36:09,68,Female,Arunachal Pradesh,Skirts,Raymond,3,738.0,20,3.0,No
2025-04-11 21:36:09,24,Female,Jharkhand,Dresses,Nike,4,814.0,25,4.0,Yes
2025-04-11 21:36:09,58,Male,Jharkhand,Sweaters,Zudio,4,786.0,10,5.0,No
2025-04-11 21:36:09,67,Female,Mizoram,Trousers,Levie's,4,501.0,15,1.0,No
2025-04-11 21:36:09,28,Female,Maharashtra,Skirts,Puma,5,937.0,20,5.0,Yes
2025-04-11 21:36:09,66,Male,Chhattisgarh,Dresses,H&M,4,661.0,15,1.5,Yes
2025-04-11 21:36:09,36,Male,Rajasthan,Ethnic Wear,Nike,1,506.0,30,4.5,Yes
2025-04-11 21:36:09,57,Female,Himachal Pradesh,Suits,Zudio,1,573.0,25,3.5,Yes
2025-04-11 21:36:09,36,Male,Andhra Pradesh,Formal Wear,Pantaloons,3,912.0,15,4.5,Yes
2025-04-11 21:36:09,34,Male,Gujarat,Dresses,Pantaloons,6,930.0,20,4.5,Yes
2025-04-11 21:36:09,28,Female,Punjab,Undergarments,Raymond,7,747.0,25,4.0,Yes
2025-04-11 21:36:09,32,Male,Goa,Skirts,Adidas,5,696.0,10,3.5,Yes
2025-04-11 21:36:09,65,Male,Sikkim,Skirts,H&M,7,988.0,15,2.0,No
2025-04-11 21:36:09,41,Female,Tamil Nadu,Shorts,Puma,4,440.0,15,3.5,No
2025-04-11 21:36:09,35,Female,Tripura,Ethnic Wear,Adidas,7,495.0,20,5.0,No
2025-04-11 21:36:09,25,Female,Gujarat,Jeans,Adidas,1,794.0,10,5.0,No
2025-04-11 21:36:09,40,Male,Telangana,Jackets,Zudio,4,970.0,30,2.5,No
2025-04-11 21:36:09,49,Female,Tripura,Shirts,Adidas,3,648.0,30,1.5,Yes
2025-04-11 21:36:09,55,Male,Uttar Pradesh,Formal Wear,Levie's,5,620.0,25,3.0,No
2025-04-11 21:36:09,70,Female,Tamil Nadu,Jackets,Pantaloons,2,436.0,20,3.0,No
2025-04-11 21:36:09,18,Female,Andhra Pradesh,Shorts,Adidas,5,905.0,20,1.0,Yes
2025-04-11 21:36:09,66,Male,Maharashtra,Undergarments,Puma,3,520.0,10,4.5,Yes
2025-04-11 21:36:09,31,Male,Punjab,Skirts,H&M,4,946.0,15,4.0,No
2025-04-11 21:36:09,34,Female,Andhra Pradesh,Dresses,Nike,7,742.0,10,3.0,Yes
2025-04-11 21:36:09,36,Female,Sikkim,Ethnic Wear,Raymond,2,879.0,30,3.5,No
2025-04-11 21:36:09,24,Male,Sikkim,Shirts,Nike,1,443.0,15,4.5,Yes
2025-04-11 21:36:09,68,Male,Goa,Dresses,Zudio,5,715.0,30,2.0,No
2025-04-11 21:36:09,61,Female,Uttar Pradesh,Skirts,Pantaloons,3,794.0,20,3.5,No
2025-04-11 21:36:09,45,Male,Sikkim,Undergarments,Raymond,7,750.0,30,3.0,No
2025-04-11 21:36:09,61,Female,Kerala,Formal Wear,H&M,1,663.0,25,2.5,No
2025-04-11 21:36:09,52,Female,Mizoram,Sleepwear,Pantaloons,5,524.0,15,3.0,No
2025-04-11 21:36:09,64,Female,Manipur,Sleepwear,Adidas,5,465.0,15,4.0,Yes
2025-04-11 21:36:09,69,Female,Jharkhand,Jeans,Levie's,4,457.0,20,2.0,Yes
2025-04-11 21:36:09,45,Male,Telangana,Formal Wear,Adidas,4,879.0,25,3.0,Yes
2025-04-11 21:36:09,42,Male,Manipur,Trousers,Pantaloons,2,426.0,15,2.5,Yes
2025-04-11 21:36:09,56,Female,Bihar,T-shirts,H&M,1,969.0,30,1.5,Yes
2025-04-11 21:36:09,20,Male,Uttar Pradesh,T-shirts,H&M,2,850.0,10,2.0,No
2025-04-11 21:36:09,41,Male,Meghalaya,Formal Wear,H&M,5,873.0,20,1.5,No
2025-04-11 21:36:09,67,Female,Arunachal Pradesh,Shorts,Pantaloons,3,717.0,10,1.5,Yes
2025-04-11 21:36:09,24,Female,Punjab,Jackets,Levie's,6,823.0,25,4.0,No
2025-04-11 21:36:09,41,Male,Arunachal Pradesh,Suits,Adidas,3,665.0,25,2.0,Yes
2025-04-11 21:36:09,32,Male,Kerala,Skirts,Adidas,2,914.0,20,4.5,Yes
2025-04-11 21:36:09,42,Female,Bihar,Formal Wear,Nike,4,931.0,30,2.5,Yes
2025-04-11 21:36:09,45,Female,Madhya Pradesh,Sweaters,Adidas,5,818.0,10,2.5,Yes
2025-04-11 21:36:09,53,Male,Manipur,Dresses,Puma,2,701.0,15,1.0,Yes
2025-04-11 21:36:09,67,Male,Maharashtra,Suits,Nike,4,561.0,30,2.0,Yes
2025-04-11 21:36:09,29,Female,Meghalaya,Shirts,Raymond,1,800.0,25,1.0,Yes
2025-04-11 21:36:09,41,Female,Karnataka,T-shirts,Adidas,1,540.0,15,2.0,Yes
2025-04-11 21:36:09,67,Female,Kerala,T-shirts,Levie's,6,661.0,30,2.5,No
2025-04-11 21:36:09,57,Male,Telangana,Formal Wear,H&M,5,500.0,20,5.0,No
2025-04-11 21:36:09,54,Female,Punjab,Formal Wear,Nike,6,556.0,10,5.0,No
2025-04-11 21:36:09,63,Male,Kerala,Shorts,H&M,5,807.0,15,3.5,No
2025-04-11 21:36:09,67,Male,Goa,Shorts,Raymond,6,869.0,10,1.0,No
2025-04-11 21:36:09,40,Female,Rajasthan,Shorts,Adidas,4,723.0,30,2.0,No
2025-04-11 21:36:09,47,Male,Bihar,Activewear,Levie's,4,742.0,25,3.0,Yes
2025-04-11 21:36:09,56,Female,West Bengal,Shirts,H&M,6,769.0,30,2.5,No
2025-04-11 21:36:09,62,Male,Tripura,Suits,Raymond,3,598.0,10,4.5,No
2025-04-11 21:36:09,53,Female,Jharkhand,Skirts,Puma,6,439.0,10,4.5,Yes
2025-04-11 21:36:09,67,Male,Kerala,Trousers,Raymond,1,812.0,25,4.0,No
2025-04-11 21:36:09,46,Male,Uttar Pradesh,Jeans,Raymond,3,935.0,25,4.5,Yes
2025-04-11 21:36:09,54,Female,Rajasthan,T-shirts,Pantaloons,1,690.0,10,2.0,Yes
2025-04-11 21:36:09,30,Male,Rajasthan,Shorts,Levie's,2,636.0,15,1.0,Yes
2025-04-11 21:36:09,69,Female,Meghalaya,Ethnic Wear,H&M,7,531.0,30,2.0,Yes
2025-04-11 21:36:09,44,Female,Sikkim,Jackets,Raymond,6,757.0,10,3.0,Yes
2025-04-11 21:36:09,32,Female,Bihar,T-shirts,Puma,4,711.0,25,4.0,No
2025-04-11 21:36:09,34,Female,Rajasthan,Shorts,H&M,3,640.0,30,5.0,No
2025-04-11 21:36:09,19,Male,Uttarakhand,Dresses,Raymond,3,433.0,15,3.5,No
2025-04-11 21:36:09,36,Female,Madhya Pradesh,Jackets,H&M,3,648.0,15,1.0,No
2025-04-11 21:36:09,27,Female,Jharkhand,Ethnic Wear,Raymond,3,998.0,30,2.5,Yes
2025-04-11 21:36:09,70,Male,Jharkhand,Jeans,H&M,1,485.0,20,1.5,No
2025-04-11 21:36:09,33,Male,Rajasthan,Suits,Adidas,7,414.0,20,4.5,No
2025-04-11 21:36:09,56,Female,Meghalaya,Sweaters,Nike,6,842.0,30,1.0,Yes
2025-04-11 21:36:09,25,Female,Meghalaya,Activewear,Puma,7,705.0,30,1.0,No
2025-04-11 21:36:09,38,Female,Uttarakhand,Dresses,Puma,7,499.0,10,1.0,No
2025-04-11 21:36:09,19,Male,Karnataka,Sweaters,Nike,5,980.0,30,2.0,Yes
2025-04-11 21:36:09,36,Male,Rajasthan,Dresses,Puma,2,654.0,20,2.5,Yes
2025-04-11 21:36:09,69,Female,Tripura,Skirts,Pantaloons,5,902.0,15,5.0,No
2025-04-11 21:36:09,60,Male,Odisha,T-shirts,Nike,5,413.0,20,5.0,No
2025-04-11 21:36:09,21,Female,Mizoram,Undergarments,H&M,7,653.0,15,2.0,Yes
2025-04-11 21:36:09,63,Male,Uttar Pradesh,Sleepwear,Adidas,2,888.0,15,4.0,Yes
2025-04-11 21:36:09,42,Male,Nagaland,Shorts,H&M,7,820.0,20,1.0,No
2025-04-11 21:36:09,53,Female,Uttarakhand,Jackets,Raymond,1,879.0,20,4.5,Yes
2025-04-11 21:36:09,55,Male,Arunachal Pradesh,Shorts,Raymond,6,813.0,30,3.0,No
2025-04-11 21:36:09,57,Male,Goa,T-shirts,H&M,6,899.0,10,3.0,No
2025-04-11 21:36:09,56,Female,Mizoram,Shirts,H&M,5,406.0,15,2.0,No
2025-04-11 21:36:09,58,Male,Kerala,Dresses,Raymond,2,970.0,20,1.5,No
2025-04-11 21:36:09,61,Female,Mizoram,Activewear,Zudio,4,647.0,25,1.0,Yes
2025-04-11 21:36:09,65,Female,Odisha,T-shirts,Zudio,1,514.0,20,4.0,No
2025-04-11 21:36:09,39,Female,Sikkim,Sweaters,Puma,6,841.0,15,2.5,No
2025-04-11 21:36:09,64,Female,Haryana,Shorts,Raymond,4,821.0,15,4.5,No
2025-04-11 21:36:09,36,Female,Maharashtra,Shorts,Puma,4,809.0,25,3.5,No
2025-04-11 21:36:09,45,Female,Telangana,Dresses,H&M,7,791.0,15,2.0,Yes
2025-04-11 21:36:09,56,Male,Gujarat,Dresses,Levie's,6,892.0,30,2.0,Yes
2025-04-11 21:36:09,49,Male,Kerala,Sleepwear,Nike,6,425.0,15,3.5,Yes
2025-04-11 21:36:09,27,Female,Sikkim,Dresses,Pantaloons,2,928.0,30,1.5,Yes
2025-04-11 21:36:09,66,Male,Tamil Nadu,Formal Wear,Levie's,7,835.0,20,4.5,Yes
2025-04-11 21:36:09,66,Female,Tripura,Sweaters,Pantaloons,7,797.0,30,4.0,Yes
2025-04-11 21:36:09,70,Male,Assam,Skirts,Raymond,4,966.0,30,2.0,Yes
2025-04-11 21:36:09,39,Male,Meghalaya,Activewear,Adidas,1,512.0,10,2.5,Yes
2025-04-11 21:36:09,20,Female,Manipur,Suits,Raymond,3,484.0,20,4.0,Yes
2025-04-11 21:36:09,42,Female,Himachal Pradesh,Trousers,Levie's,3,562.0,30,3.5,No
2025-04-11 21:36:09,51,Male,Telangana,Formal Wear,Adidas,7,923.0,20,2.0,No
2025-04-11 21:36:09,41,Male,Maharashtra,Sleepwear,Adidas,5,670.0,25,2.5,No
2025-04-11 21:36:09,23,Male,Odisha,T-shirts,Raymond,1,644.0,15,3.0,No
2025-04-11 21:36:09,58,Male,Rajasthan,Dresses,Puma,7,707.0,20,5.0,No
2025-04-11 21:36:09,25,Male,Gujarat,Trousers,Zudio,2,412.0,10,1.5,No
2025-04-11 21:36:09,36,Male,Uttarakhand,Ethnic Wear,Nike,5,872.0,10,2.5,No
2025-04-11 21:36:09,41,Male,Tripura,Suits,Puma,2,748.0,25,1.5,No
2025-04-11 21:36:09,22,Male,West Bengal,Trousers,Raymond,6,633.0,10,2.0,No
2025-04-11 21:36:09,65,Female,Uttar Pradesh,Trousers,H&M,7,482.0,30,2.5,Yes
2025-04-11 21:36:09,30,Male,Uttar Pradesh,Trousers,Levie's,3,900.0,30,4.0,Yes
2025-04-11 21:36:09,37,Female,Andhra Pradesh,Undergarments,Nike,6,802.0,15,1.0,No
2025-04-11 21:36:09,20,Female,Odisha,Shorts,Puma,6,654.0,30,4.5,Yes
2025-04-11 21:36:09,23,Male,Gujarat,Skirts,Raymond,2,784.0,20,2.5,Yes
2025-04-11 21:36:09,59,Male,Gujarat,Dresses,Nike,6,621.0,10,1.5,No
2025-04-11 21:36:09,57,Male,Haryana,Jeans,Levie's,6,817.0,15,5.0,No
2025-04-11 21:36:09,45,Male,Punjab,Suits,Raymond,7,636.0,10,1.5,Yes
2025-04-11 21:36:09,61,Female,Andhra Pradesh,Jackets,H&M,6,913.0,25,5.0,No
2025-04-11 21:36:09,57,Female,Bihar,Ethnic Wear,H&M,4,574.0,30,4.5,Yes
2025-04-11 21:36:09,52,Male,Nagaland,Activewear,Nike,4,452.0,25,1.0,Yes
2025-04-11 21:36:09,67,Male,West Bengal,Jackets,Zudio,6,592.0,20,3.5,No
2025-04-11 21:36:09,52,Female,Kerala,T-shirts,Zudio,3,475.0,25,1.5,Yes
2025-04-11 21:36:09,67,Male,Punjab,Jeans,Adidas,2,752.0,30,4.0,No
2025-04-11 21:36:09,52,Male,Tripura,Jeans,Levie's,6,848.0,30,4.0,No
2025-04-11 21:36:09,39,Male,Karnataka,Activewear,Levie's,1,432.0,25,4.5,Yes
2025-04-11 21:36:09,62,Female,Odisha,Jeans,Raymond,6,963.0,20,4.0,Yes
2025-04-11 21:36:09,70,Female,Mizoram,Shorts,H&M,7,485.0,25,4.5,No
2025-04-11 21:36:09,52,Female,Meghalaya,Skirts,Puma,5,591.0,15,2.5,Yes
2025-04-11 21:36:09,53,Female,Uttarakhand,Jeans,Zudio,3,511.0,15,4.0,Yes
2025-04-11 21:36:09,46,Female,Assam,Shirts,Adidas,5,411.0,30,1.0,No
2025-04-11 21:36:09,43,Female,Tamil Nadu,Skirts,Pantaloons,2,749.0,25,1.0,No
2025-04-11 21:36:09,36,Female,Sikkim,Sleepwear,Raymond,1,996.0,30,1.5,Yes
2025-04-11 21:36:09,55,Female,West Bengal,Suits,H&M,1,689.0,25,2.0,No
2025-04-11 21:36:09,61,Male,Madhya Pradesh,Sleepwear,H&M,2,430.0,30,5.0,No
2025-04-11 21:36:09,63,Female,Arunachal Pradesh,Jeans,Puma,2,653.0,25,1.5,Yes
2025-04-11 21:36:09,52,Male,Gujarat,Trousers,Nike,5,563.0,10,2.5,No
2025-04-11 21:36:09,56,Male,Uttar Pradesh,Shorts,Pantaloons,1,740.0,30,3.5,No
2025-04-11 21:36:09,35,Female,Karnataka,Formal Wear,Puma,1,876.0,30,3.5,No
2025-04-11 21:36:09,28,Female,Mizoram,Shorts,H&M,2,497.0,25,5.0,No
2025-04-11 21:36:09,40,Female,Madhya Pradesh,Sweaters,Levie's,4,666.0,30,5.0,Yes
2025-04-11 21:36:09,25,Female,West Bengal,Suits,Pantaloons,5,421.0,25,1.0,Yes
2025-04-11 21:36:09,57,Female,Rajasthan,Sweaters,Levie's,1,627.0,25,4.5,Yes
2025-04-11 21:36:09,49,Female,Gujarat,Jackets,H&M,4,487.0,15,3.5,No
2025-04-11 21:36:09,18,Female,Haryana,Shorts,Nike,5,405.0,15,4.5,Yes
2025-04-11 21:36:09,53,Female,Bihar,Jackets,Levie's,3,845.0,15,2.0,Yes
2025-04-11 21:36:09,42,Female,Telangana,Activewear,Levie's,2,952.0,25,1.5,Yes
2025-04-11 21:36:09,56,Female,Uttar Pradesh,Suits,Adidas,6,662.0,20,2.0,Yes
2025-04-11 21:36:09,39,Female,Andhra Pradesh,Activewear,Zudio,7,872.0,20,3.0,Yes
2025-04-11 21:36:09,27,Female,Jharkhand,Ethnic Wear,H&M,7,728.0,30,3.5,No
2025-04-11 21:36:09,30,Female,Kerala,Undergarments,Pantaloons,5,573.0,20,2.0,Yes
2025-04-11 21:36:09,45,Female,Haryana,Formal Wear,Nike,5,711.0,10,1.0,Yes
2025-04-11 21:36:09,39,Female,Uttar Pradesh,Jeans,Nike,2,516.0,30,3.5,No
2025-04-11 21:36:09,70,Female,Telangana,Jackets,Raymond,4,602.0,30,4.5,Yes
2025-04-11 21:36:09,42,Female,Arunachal Pradesh,Sweaters,Adidas,7,542.0,30,3.5,Yes
2025-04-11 21:36:09,65,Male,Arunachal Pradesh,Trousers,H&M,5,689.0,15,3.5,Yes
2025-04-11 21:36:09,19,Male,Telangana,Undergarments,Nike,7,477.0,25,3.5,No
2025-04-11 21:36:09,64,Male,Meghalaya,Shorts,Adidas,6,863.0,15,1.5,Yes
2025-04-11 21:36:09,66,Female,Sikkim,Dresses,Puma,3,907.0,30,4.0,No
2025-04-11 21:36:09,33,Male,Uttarakhand,Suits,Zudio,1,983.0,10,3.0,No
2025-04-11 21:36:09,31,Female,Tamil Nadu,T-shirts,Pantaloons,6,630.0,25,1.5,No
2025-04-11 21:36:09,65,Female,Arunachal Pradesh,Shirts,H&M,1,851.0,10,3.5,No
2025-04-11 21:36:09,39,Female,Tripura,Sleepwear,H&M,7,982.0,10,3.0,No
2025-04-11 21:36:09,64,Female,Rajasthan,Jackets,Pantaloons,6,655.0,15,2.5,No
2025-04-11 21:36:09,32,Female,Goa,Jeans,Levie's,4,824.0,20,4.5,No
2025-04-11 21:36:09,44,Female,Uttar Pradesh,Dresses,Raymond,1,579.0,10,3.0,Yes
2025-04-11 21:36:09,23,Female,Punjab,Sweaters,Nike,7,534.0,25,5.0,Yes
2025-04-11 21:36:09,27,Male,Tamil Nadu,Suits,Pantaloons,7,804.0,10,2.0,Yes
2025-04-11 21:36:09,47,Male,Meghalaya,Sweaters,Puma,1,405.0,10,2.0,No
2025-04-11 21:36:09,46,Female,Karnataka,Skirts,Raymond,2,514.0,20,3.0,Yes
2025-04-11 21:36:09,24,Female,Kerala,T-shirts,H&M,4,632.0,20,2.5,Yes
2025-04-11 21:36:09,23,Male,Mizoram,Shirts,Levie's,6,909.0,30,4.0,Yes
2025-04-11 21:36:09,32,Female,Karnataka,T-shirts,Adidas,2,977.0,15,1.5,Yes
2025-04-11 21:36:09,58,Male,Nagaland,Sleepwear,Pantaloons,7,998.0,25,4.5,No
2025-04-11 21:36:09,52,Female,Maharashtra,Shorts,Raymond,2,629.0,15,1.5,No
2025-04-11 21:36:09,38,Male,Haryana,Undergarments,Levie's,3,920.0,15,4.0,Yes
2025-04-11 21:36:09,28,Male,Rajasthan,Sleepwear,H&M,2,724.0,30,2.5,Yes
2025-04-11 21:36:09,61,Female,Nagaland,Jackets,Nike,2,530.0,15,1.0,Yes
2025-04-11 21:36:09,49,Male,Gujarat,Skirts,Puma,1,594.0,30,3.5,No
2025-04-11 21:36:09,52,Female,Manipur,Shorts,Zudio,7,595.0,30,3.0,No
2025-04-11 21:36:09,51,Female,Maharashtra,Jeans,Raymond,5,669.0,10,3.0,Yes
2025-04-11 21:36:09,32,Female,Assam,Formal Wear,H&M,5,567.0,25,4.0,Yes
2025-04-11 21:36:09,33,Male,Karnataka,Dresses,Levie's,5,954.0,30,3.5,No
2025-04-11 21:36:09,70,Female,Himachal Pradesh,Undergarments,Levie's,5,772.0,25,3.0,No
